142878,https://www.ncss.cn/student/jobs/042988C5208D0062E0630A010016AFF3/detail.html,电气设计师（郑州）,电子院2023,https://www.zhipin.com/web/common/security-check.html?seed=vlOnHMm%2Fnicu%2BnnwA%2BVMHR%2FPj2aaQdWvahFaUq3omEA%3D&name=8f1b4836&ts=1706795009675&callbackUrl=%2Fc101180100-p101404%2Fy_3%2F&srcReferer=https%3A%2F%2Fwww.zhipin.com%2Fweb%2Fcommon%2Fsecurity-check.html%3Fseed%3DvlOnHMm%252Fnicu%252BnnwA%252BVMHbknusjEzvnKsg8g%252BvO8q98%253D%26name%3D8f1b4836%26ts%3D1706795006102%26callbackUrl%3D%252Fc101180100-p101404%252Fy_3%252F%26srcReferer%3Dhttps%253A%252F%252Fwww.baidu.com%252Fs%253Fie%253Dutf-8%2526f%253D8%2526rsv_bp%253D1%2526rsv_idx%253D1%2526tn%253Dbaidu%2526wd%253D%2525E7%252594%2525B5%2525E5%2525AD%252590%2525E9%252599%2525A22023%252520%2525E7%252594%2525B5%2525E6%2525B0%252594%2525E8%2525AE%2525BE%2525E8%2525AE%2525A1%2525E5%2525B8%252588%2525EF%2525BC%252588%2525E9%252583%252591%2525E5%2525B7%25259E%2525EF%2525BC%252589%2526fenlei%253D256%2526oq%253D%252525E7%25252594%252525B5%252525E5%252525AD%25252590%252525E9%25252599%252525A2202%25252526lt%2525253B%25252520%252525E7%25252594%252525B5%252525E6%252525B0%25252594%252525E8%252525AE%252525BE%252525E8%252525AE%252525A1%252525E5%252525B8%25252588%2528%252525E6%25252588%25252590%252525E9%25252583%252525BD%2529%2526rsv_pq%253De8f6e59100117ce9%2526rsv_t%253D880aV58xHKvfTmy4ekGZuPs1wIFFT5ogcZ1Y5uiOM2Wyh2nPCJBPry3%25252F1uE%2526rqlang%253Dcn%2526rsv_dl%253Dtb%2526rsv_enter%253D1%2526rsv_sug3%253D2%2526rsv_btype%253Dt%2526inputT%253D14%2526rsv_sug4%253D14
142879,https://www.ncss.cn/student/jobs/042988C520B60062E0630A010016AFF3/detail.html,工艺工程师—电子工程方向（成都）,电子院2023,https://www.zhipin.com/web/common/security-check.html?seed=vlOnHMm%2Fnicu%2BnnwA%2BVMHS6D4yfAhtBvKkbWN1umSgY%3D&name=8f1b4836&ts=1706795014926&callbackUrl=%2Fc101180100-p101404%2Fy_3%2F&srcReferer=https%3A%2F%2Fwww.baidu.com%2Fs%3Fie%3Dutf-8%26f%3D8%26rsv_bp%3D1%26rsv_idx%3D1%26tn%3Dbaidu%26wd%3D%25E7%2594%25B5%25E5%25AD%2590%25E9%2599%25A22023%2520%25E7%2594%25B5%25E6%25B0%2594%25E8%25AE%25BE%25E8%25AE%25A1%25E5%25B8%2588%25EF%25BC%2588%25E9%2583%2591%25E5%25B7%259E%25EF%25BC%2589%26fenlei%3D256%26oq%3D%2525E7%252594%2525B5%2525E5%2525AD%252590%2525E9%252599%2525A2202%252526lt%25253B%252520%2525E7%252594%2525B5%2525E6%2525B0%252594%2525E8%2525AE%2525BE%2525E8%2525AE%2525A1%2525E5%2525B8%252588%28%2525E6%252588%252590%2525E9%252583%2525BD%29%26rsv_pq%3De8f6e59100117ce9%26rsv_t%3D880aV58xHKvfTmy4ekGZuPs1wIFFT5ogcZ1Y5uiOM2Wyh2nPCJBPry3%252F1uE%26rqlang%3Dcn%26rsv_dl%3Dtb%26rsv_enter%3D1%26rsv_sug3%3D2%26rsv_btype%3Dt%26inputT%3D14%26rsv_sug4%3D14
142880,https://www.ncss.cn/student/jobs/042988C520BC0062E0630A010016AFF3/detail.html,给排水设计师（成都）,电子院2023,https://www.zhipin.com/web/common/security-check.html?seed=vlOnHMm%2Fnicu%2BnnwA%2BVMHS6D4yfAhtBvKkbWN1umSgY%3D&name=8f1b4836&ts=1706795014999&callbackUrl=%2Fc101180100-p101404%2Fy_3%2F&srcReferer=https%3A%2F%2Fwww.zhipin.com%2Fweb%2Fcommon%2Fsecurity-check.html%3Fseed%3DvlOnHMm%252Fnicu%252BnnwA%252BVMHcAFHMwXunfx4C%252BnnsTCaDg%253D%26name%3D8f1b4836%26ts%3D1706795010493%26callbackUrl%3D%252Fc101180100-p101404%252Fy_3%252F%26srcReferer%3Dhttps%253A%252F%252Fwww.baidu.com%252Fs%253Fie%253Dutf-8%2526f%253D8%2526rsv_bp%253D1%2526rsv_idx%253D1%2526tn%253Dbaidu%2526wd%253D%2525E7%252594%2525B5%2525E5%2525AD%252590%2525E9%252599%2525A22023%252520%2525E7%252594%2525B5%2525E6%2525B0%252594%2525E8%2525AE%2525BE%2525E8%2525AE%2525A1%2525E5%2525B8%252588%2525EF%2525BC%252588%2525E9%252583%252591%2525E5%2525B7%25259E%2525EF%2525BC%252589%2526fenlei%253D256%2526oq%253D%252525E7%25252594%252525B5%252525E5%252525AD%25252590%252525E9%25252599%252525A2202%25252526lt%2525253B%25252520%252525E7%25252594%252525B5%252525E6%252525B0%25252594%252525E8%252525AE%252525BE%252525E8%252525AE%252525A1%252525E5%252525B8%25252588%2528%252525E6%25252588%25252590%252525E9%25252583%252525BD%2529%2526rsv_pq%253De8f6e59100117ce9%2526rsv_t%253D880aV58xHKvfTmy4ekGZuPs1wIFFT5ogcZ1Y5uiOM2Wyh2nPCJBPry3%25252F1uE%2526rqlang%253Dcn%2526rsv_dl%253Dtb%2526rsv_enter%253D1%2526rsv_sug3%253D2%2526rsv_btype%253Dt%2526inputT%253D14%2526rsv_sug4%253D14
142882,https://www.ncss.cn/student/jobs/042988C520C50062E0630A010016AFF3/detail.html,景观设计师（郑州）,电子院2023,https://www.zhipin.com/c101270100-p300308/e_104/
142883,https://www.ncss.cn/student/jobs/042988C521080062E0630A010016AFF3/detail.html,工艺工程师—机械方向（郑州）,电子院2023,https://hr.bjx.com.cn/jobs/848762.html
144646,https://www.ncss.cn/student/jobs/032257AD53010068E0630A0100168F8F/detail.html,Unity客户端开发-2024校招,在线途游(北京)科技有限公司,https://hr.bjx.com.cn/jobs/848762.html
162988,https://www.ncss.cn/student/jobs/0EEBD3DFB3F80016E0630A010015AC2E/detail.html,招聘顾问,埃列特(上海)企业管理咨询有限公司,https://www.wondercv.com/jobs/EjpWvAw.html
162994,https://www.ncss.cn/student/jobs/0EEBD3DFB3FB0016E0630A010015AC2E/detail.html,AI技术生态部_渠道运营实习生,百度在线网络技术(北京)有限公司,https://www.zhipin.com/job_detail/27ca2100c719384b1XF609i8FldV.html
162997,https://www.ncss.cn/student/jobs/0EEBD3DFB3FC0016E0630A010015AC2E/detail.html,总经理助理,上海云简软件科技有限公司,https://www.zhipin.com/job_detail/27ca2100c719384b1XF609i8FldV.html
162998,https://www.ncss.cn/student/jobs/0EEBD3DFB3F90016E0630A010015AC2E/detail.html,大客户销售,埃列特(上海)企业管理咨询有限公司,https://www.zhipin.com/companys/1b9500b66b4c84981XNy2t-7.html
163000,https://www.ncss.cn/student/jobs/0EEBD3DFB3FD0016E0630A010015AC2E/detail.html,HRBP实习生,追觅科技（苏州）有限公司,https://www.zhipin.com/gongsi/job/845d728d2fc9cf661nF70tS5GFc~.html
163002,https://www.ncss.cn/student/jobs/0EEBD3DFB3FE0016E0630A010015AC2E/detail.html,新媒体运营,北京晴峰如初健康管理有限公司,https://www.zhipin.com/gongsi/job/845d728d2fc9cf661nF70tS5GFc~.html
163004,https://www.ncss.cn/student/jobs/0EEBD3DFB4000016E0630A010015AC2E/detail.html,直播运营实习生,厦门市思明区新东方教育培训学校,https://www.zhipin.com/web/geek/job?query=&position=130111
163005,https://www.ncss.cn/student/jobs/0EEBD3DFB4010016E0630A010015AC2E/detail.html,收购兼并实习生,悟空财税服务（重庆）有限公司,https://www.zhipin.com/zhaopin/0697a2fe03a406921XZ72t-1Eg~~/
163006,https://www.ncss.cn/student/jobs/0EEBD3DFB3FF0016E0630A010015AC2E/detail.html,短视频文案运营,杭州芸朗健康管理有限公司,https://www.jobui.com/company/17412828/salary/j/jinrongshixisheng/chongqing/
163007,https://www.ncss.cn/student/jobs/0EEBD3DFB4020016E0630A010015AC2E/detail.html,行政专员/助理,悟空财税服务（重庆）有限公司,https://www.jobui.com/gangwei/zimeitiyunyingcehua/duty/hangzhou/ind-jiankangguanli/size7/
163008,https://www.ncss.cn/student/jobs/0EEBD3DFB4080016E0630A010015AC2E/detail.html,美工,上海昕奥洋数字科技有限公司,https://www.jobui.com/company/17412828/salary/j/xingzhengzhuli/
163010,https://www.ncss.cn/student/jobs/0EEBD3DFB4030016E0630A010015AC2E/detail.html,人事前台文员客服,云南星鼎元企业管理有限公司,https://www.jobui.com/company/17412828/salary/j/xingzhengzhuli/
163011,https://www.ncss.cn/student/jobs/0EEBD3DFB40A0016E0630A010015AC2E/detail.html,技术管理实习生,上海海瞩智能科技有限公司,https://www.jobui.com/company/17412828/salary/j/xingzhengzhuli/
163012,https://www.ncss.cn/student/jobs/0EEBD3DFB40B0016E0630A010015AC2E/detail.html,管培生,海南结庐康居房地产销售有限公司,https://www.jobui.com/company/17826817/
163013,https://www.ncss.cn/student/jobs/0EEBD3DFB4140016E0630A010015AC2E/detail.html,小程序设计,深圳市乐有家房产交易有限公司信义锦绣花园分公司,https://www.jobui.com/company/17826817/
163014,https://www.ncss.cn/student/jobs/0EEBD3DFB4040016E0630A010015AC2E/detail.html,人事,云南亿聚元企业管理有限公司,https://jobs.51job.com/kunming-xsq/coBmgGYFM5AzVUM1c3UzQ.html?timestamp__1258=GqmxnDyGi%3DitDQqDsNoYKnq7qf%3DS3dDuYD&alichlgref=https%3A%2F%2Fwww.baidu.com%2Fs%3Fie%3Dutf-8%26f%3D8%26rsv_bp%3D1%26rsv_idx%3D1%26tn%3Dbaidu%26wd%3D%25E4%25BA%2591%25E5%258D%2597%25E4%25BA%25BF%25E8%2581%259A%25E5%2585%2583%25E4%25BC%2581%25E4%25B8%259A%25E7%25AE%25A1%25E7%2590%2586%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8%2520%25E4%25BA%25BA%25E4%25BA%258B%26fenlei%3D256%26oq%3D%2525E6%2525B7%2525B1%2525E5%25259C%2525B3%2525E5%2525B8%252582%2525E4%2525B9%252590%2525E6%25259C%252589%2525E5%2525AE%2525B6%2525E6%252588%2525BF%2525E4%2525BA%2525A7%2525E4%2525BA%2525A4%2525E6%252598%252593%2525E6%25259C%252589%2525E9%252599%252590%2525E5%252585%2525AC%2525E5%25258F%2525B8%2525E4%2525BF%2525A1%2525E4%2525B9%252589%2525E9%252594%2525A6%2525E7%2525BB%2525A3%2525E8%25258A%2525B1%2525E5%25259B%2525AD%2525E5%252588%252586%2525E5%252585%2525AC%2525E5%25258F%2525B8%252520%2525E5%2525B0%25258F%2525E7%2525A8%25258B%2525E5%2525BA%25258F%2525E8%2525AE%2525BE%2525E8%2525AE%2525A1%26rsv_pq%3D834a58ca000eca8c%26rsv_t%3D649dxOyiLwa5DB0lidvN0tCCynRr77UPOBsKZiFWswCDgxEw68mjgIvDx88%26rqlang%3Dcn%26rsv_enter%3D1%26rsv_dl%3Dtb%26rsv_btype%3Dt%26inputT%3D5%26rsv_sug3%3D5%26rsv_sug4%3D5
163015,https://www.ncss.cn/student/jobs/0EEBD3DFB40D0016E0630A010015AC2E/detail.html,高端家政管家,上海霹雳相伴物业服务管理有限公司,https://jobs.51job.com/kunming-xsq/coBmgGYFM5AzVUM1c3UzQ.html?timestamp__1258=GqmxnDyGi%3DitDQqDsNoYKnq7qf%3DKNDu7OEoD&alichlgref=https%3A%2F%2Fwww.baidu.com%2Fs%3Fie%3Dutf-8%26f%3D8%26rsv_bp%3D1%26rsv_idx%3D1%26tn%3Dbaidu%26wd%3D%25E4%25BA%2591%25E5%258D%2597%25E4%25BA%25BF%25E8%2581%259A%25E5%2585%2583%25E4%25BC%2581%25E4%25B8%259A%25E7%25AE%25A1%25E7%2590%2586%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8%2520%25E4%25BA%25BA%25E4%25BA%258B%26fenlei%3D256%26oq%3D%2525E6%2525B7%2525B1%2525E5%25259C%2525B3%2525E5%2525B8%252582%2525E4%2525B9%252590%2525E6%25259C%252589%2525E5%2525AE%2525B6%2525E6%252588%2525BF%2525E4%2525BA%2525A7%2525E4%2525BA%2525A4%2525E6%252598%252593%2525E6%25259C%252589%2525E9%252599%252590%2525E5%252585%2525AC%2525E5%25258F%2525B8%2525E4%2525BF%2525A1%2525E4%2525B9%252589%2525E9%252594%2525A6%2525E7%2525BB%2525A3%2525E8%25258A%2525B1%2525E5%25259B%2525AD%2525E5%252588%252586%2525E5%252585%2525AC%2525E5%25258F%2525B8%252520%2525E5%2525B0%25258F%2525E7%2525A8%25258B%2525E5%2525BA%25258F%2525E8%2525AE%2525BE%2525E8%2525AE%2525A1%26rsv_pq%3D834a58ca000eca8c%26rsv_t%3D649dxOyiLwa5DB0lidvN0tCCynRr77UPOBsKZiFWswCDgxEw68mjgIvDx88%26rqlang%3Dcn%26rsv_enter%3D1%26rsv_dl%3Dtb%26rsv_btype%3Dt%26inputT%3D5%26rsv_sug3%3D5%26rsv_sug4%3D5
163016,https://www.ncss.cn/student/jobs/0EEBD3DFB4130016E0630A010015AC2E/detail.html,营销储干,深圳市乐有家房产交易有限公司信义锦绣花园分公司,https://www.jobui.com/rank/company/view/shanghai/jiazheng/
163017,https://www.ncss.cn/student/jobs/0EEBD3DFB4120016E0630A010015AC2E/detail.html,营销储干,济南翌华教育咨询有限公司,https://www.zhipin.com/job_detail/60aaa6f4fa919cb10XJ_2Ni8EVM~.html
163018,https://www.ncss.cn/student/jobs/0EEBD3DFB4060016E0630A010015AC2E/detail.html,直播运营实习生,深圳市篷鹰网络科技有限公司,https://www.jobui.com/company/16147097/jobs/analysis/
163019,https://www.ncss.cn/student/jobs/0EEBD3DFB40C0016E0630A010015AC2E/detail.html,主播,智识星辰(深圳)科技有限公司,https://www.jobui.com/company/16147097/jobs/analysis/
163020,https://www.ncss.cn/student/jobs/0EEBD3DFB4050016E0630A010015AC2E/detail.html,人事行政,广州热麦网络科技有限公司,https://www.jobui.com/company/19264572/salary/j/zhishifufeizhubo/
163021,https://www.ncss.cn/student/jobs/0EEBD3DFB40F0016E0630A010015AC2E/detail.html,数据分析师（实习）,深圳市自来信息科技有限公司,https://www.jobui.com/company/20800977/salary/j/cangkujingli/binzhou/
163022,https://www.ncss.cn/student/jobs/0EEBD3DFB40E0016E0630A010015AC2E/detail.html,西班牙语翻译,义乌市蕴创进出口有限公司,https://www.jobui.com/company/20800977/salary/j/cangkujingli/binzhou/
163023,https://www.ncss.cn/student/jobs/0EEBD3DFB4070016E0630A010015AC2E/detail.html,AI技术生态部_渠道运营实习生,广州立海文化科技有限公司,https://www.jobui.com/company/19550796/salary/j/xibanyayufanyi/
163024,https://www.ncss.cn/student/jobs/0EEBD3DFB4110016E0630A010015AC2E/detail.html,活动执行,济南翌华教育咨询有限公司,https://www.jobui.com/gangwei/
163025,https://www.ncss.cn/student/jobs/0EEBD3DFB4150016E0630A010015AC2E/detail.html,富士康测试实习生,富士康科技集团有限公司,https://www.zhipin.com/zhaopin/d01ed3219b4fe6cc1XV82N21Ew~~/
163026,https://www.ncss.cn/student/jobs/0EEBD3DFB4170016E0630A010015AC2E/detail.html,小程序设计,杭州如晤科技有限公司,https://www.zhipin.com/zhaopin/d01ed3219b4fe6cc1XV82N21Ew~~/
163027,https://www.ncss.cn/student/jobs/0EEBD3DFB4160016E0630A010015AC2E/detail.html,博物馆运营实习生,上海真静传统木作博物馆,https://www.zhipin.com/companys/61103f9aefb60ffa03Z-0t-_.html
163028,https://www.ncss.cn/student/jobs/0EEBD3DFB4100016E0630A010015AC2E/detail.html,营销储干,深圳市乐有家房产交易有限公司信义锦绣花园分公司,https://www.zhipin.com/job_detail/8d0a0d81c92b48a51XR52N--F1JX.html
163029,https://www.ncss.cn/student/jobs/0EEBD3DFB41D0016E0630A010015AC2E/detail.html,泰语翻译,重庆新美味佳食品有限公司,https://www.zhipin.com/job_detail/60aaa6f4fa919cb10XJ_2Ni8EVM~.html
163030,https://www.ncss.cn/student/jobs/0EEBD3DFB4480016E0630A010015AC2E/detail.html,俄语销售,大加利（太仓）质量技术检测中心有限公司,https://job.e47.cn/job/36486
163031,https://www.ncss.cn/student/jobs/0EEBD3DFB4450016E0630A010015AC2E/detail.html,南方海洋科学与工程广东省实验室（湛江）2024年科研人员校园招聘公告,中天储能科技有限公司,https://gongshang.mingluji.com/jiangsu/name/%e5%a4%a7%e5%8a%a0%e5%88%a9%ef%bc%88%e5%a4%aa%e4%bb%93%ef%bc%89%e8%b4%a8%e9%87%8f%e6%8a%80%e6%9c%af%e6%a3%80%e6%b5%8b%e4%b8%ad%e5%bf%83%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8?mip=
163032,https://www.ncss.cn/student/jobs/0EEBD3DFB4180016E0630A010015AC2E/detail.html,人事行政,广州瀚鸣文化传媒有限公司,https://www.gaoxiaojob.com/company/detail/300.html
163033,https://www.ncss.cn/student/jobs/0EEBD3DFB4460016E0630A010015AC2E/detail.html,餐饮实习生,无锡韩宴餐饮管理有限公司,https://www.zhaopin.com/companydetail/CZL1475809800.htm?type__1529=n4AxyD9i5mqwD%2FD0Dx27mYqqGqkkW2oD&alichlgref=https%3A%2F%2Fwww.baidu.com%2Fs%3Fie%3Dutf-8%26f%3D8%26rsv_bp%3D1%26rsv_idx%3D1%26tn%3Dbaidu%26wd%3D%25E5%25B9%25BF%25E5%25B7%259E%25E7%2580%259A%25E9%25B8%25A3%25E6%2596%2587%25E5%258C%2596%25E4%25BC%25A0%25E5%25AA%2592%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8%2520%25E4%25BA%25BA%25E4%25BA%258B%25E8%25A1%258C%25E6%2594%25BF%26fenlei%3D256%26oq%3D%2525E4%2525B8%2525AD%2525E5%2525A4%2525A9%2525E5%252582%2525A8%2525E8%252583%2525BD%2525E7%2525A7%252591%2525E6%25258A%252580%2525E6%25259C%252589%2525E9%252599%252590%2525E5%252585%2525AC%2525E5%25258F%2525B8%252520%2525E5%25258D%252597%2525E6%252596%2525B9%2525E6%2525B5%2525B7%2525E6%2525B4%25258B%2525E7%2525A7%252591%2525E5%2525AD%2525A6%2525E4%2525B8%25258E%2525E5%2525B7%2525A5%2525E7%2525A8%25258B%2525E5%2525B9%2525BF%2525E4%2525B8%25259C%2525E7%25259C%252581%2525E5%2525AE%25259E%2525E9%2525AA%25258C%2525E5%2525AE%2525A4(%2525E6%2525B9%25259B%2525E6%2525B1%25259F)2024%2525E5%2525B9%2525B4%2525E7%2525A7%252591%2525E7%2525A0%252594%2525E4%2525BA%2525BA%2525E5%252591%252598%2525E6%2525A0%2525A1%2525E5%25259B%2525AD%26rsv_pq%3Ddb97d13f000fe76b%26rsv_t%3D8bb6BC5wQKrJZ2Wki6peJDI8hUbrK4wYlXis3HKpgrebvvO77ifD3QJq%252Bfs%26rqlang%3Dcn%26rsv_enter%3D1%26rsv_dl%3Dtb%26rsv_btype%3Dt%26inputT%3D12%26rsv_sug3%3D22%26rsv_sug4%3D12
163034,https://www.ncss.cn/student/jobs/0EEBD3DFB44C0016E0630A010015AC2E/detail.html,纤维成分检验人员,江苏吉麦隆商业管理有限公司,https://jobs.51job.com/all/co2835212.html?timestamp__1258=n4fx0i0%3DiQD%3DeY5DtD%2FQnaRDjo%3Dvrek4D&alichlgref=https%3A%2F%2Fwww.baidu.com%2Fs%3Fie%3Dutf-8%26f%3D8%26rsv_bp%3D1%26rsv_idx%3D1%26tn%3Dbaidu%26wd%3D%25E6%2597%25A0%25E9%2594%25A1%25E9%259F%25A9%25E5%25AE%25B4%25E9%25A4%2590%25E9%25A5%25AE%25E7%25AE%25A1%25E7%2590%2586%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8%2520%25E9%25A4%2590%25E9%25A5%25AE%25E5%25AE%259E%25E4%25B9%25A0%25E7%2594%259F%26fenlei%3D256%26oq%3D%2525E5%2525B9%2525BF%2525E5%2525B7%25259E%2525E7%252580%25259A%2525E9%2525B8%2525A3%2525E6%252596%252587%2525E5%25258C%252596%2525E4%2525BC%2525A0%2525E5%2525AA%252592%2525E6%25259C%252589%2525E9%252599%252590%2525E5%252585%2525AC%2525E5%25258F%2525B8%252520%2525E4%2525BA%2525BA%2525E4%2525BA%25258B%2525E8%2525A1%25258C%2525E6%252594%2525BF%26rsv_pq%3Dca32ac3a001063dc%26rsv_t%3D8584TwKOtu9OY569hnHBnRntYZBLcpg0lI0vA8ikwBL07SQtjljSnNUn5J0%26rqlang%3Dcn%26rsv_enter%3D1%26rsv_dl%3Dtb%26rsv_btype%3Dt%26inputT%3D6%26rsv_sug3%3D24%26rsv_sug4%3D6
163035,https://www.ncss.cn/student/jobs/0EEBD3DFB4490016E0630A010015AC2E/detail.html,俄语销售,上海翼星科技有限公司,https://www.liepin.com/company/gs25333568/
163036,https://www.ncss.cn/student/jobs/0EEBD3DFB4190016E0630A010015AC2E/detail.html,测试开发实习生-商业产品与技术,北京抖音信息服务有限公司,https://zhiwei.yingjiesheng.com/eyu/shanghai/
163037,https://www.ncss.cn/student/jobs/0EEBD3DFB4470016E0630A010015AC2E/detail.html,南方海洋科学与工程广东省实验室（湛江）2024年科研人员校园招聘公告,北京神州之窗网络技术服务有限公司,https://m.jobui.com/people/login/?source=https%3A%2F%2Fm.jobui.com%2Fcompany%2F17376344%2Fjobs%2Fyingjiesheng%2F
163038,https://www.ncss.cn/student/jobs/0EEBD3DFB44D0016E0630A010015AC2E/detail.html,助理工程师,裕钦精密拉深技术（苏州）有限公司,https://www.gaoxiaojob.com/announcement/detail/32609.html
163039,https://www.ncss.cn/student/jobs/0EEBD3DFB41B0016E0630A010015AC2E/detail.html,高中国际部升学规划老师,上海远播商务咨询有限公司,https://jobs.51job.com/campus/caCGtVNgdmBz0BYwRkAWQ.html?timestamp__1258=n4jx2DyDBiYQw2DBqDwQrkGCnWqxiIYx&alichlgref=https%3A%2F%2Fwww.baidu.com%2Fs%3Fie%3Dutf-8%26f%3D8%26rsv_bp%3D1%26rsv_idx%3D1%26tn%3Dbaidu%26wd%3D%25E8%25A3%2595%25E9%2592%25A6%25E7%25B2%25BE%25E5%25AF%2586%25E6%258B%2589%25E6%25B7%25B1%25E6%258A%2580%25E6%259C%25AF%25EF%25BC%2588%25E8%258B%258F%25E5%25B7%259E%25EF%25BC%2589%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8%2520%25E5%258A%25A9%25E7%2590%2586%25E5%25B7%25A5%25E7%25A8%258B%25E5%25B8%2588%26fenlei%3D256%26oq%3D%2525E5%25258C%252597%2525E4%2525BA%2525AC%2525E7%2525A5%25259E%2525E5%2525B7%25259E%2525E4%2525B9%25258B%2525E7%2525AA%252597%2525E7%2525BD%252591%2525E7%2525BB%25259C%2525E6%25258A%252580%2525E6%25259C%2525AF%2525E6%25259C%25258D%2525E5%25258A%2525A1%2525E6%25259C%252589%2525E9%252599%252590%2525E5%252585%2525AC%2525E5%25258F%2525B8%252520%2525E5%25258D%252597%2525E6%252596%2525B9%2525E6%2525B5%2525B7%2525E6%2525B4%25258B%2525E7%2525A7%252591%2525E5%2525AD%2525A6%2525E4%2525B8%25258E%2525E5%2525B7%2525A5%2525E7%2525A8%25258B%2525E5%2525B9%2525BF%2525E4%2525B8%25259C%2525E7%25259C%252581%2525E5%2525AE%25259E%2525E9%2525AA%25258C%2525E5%2525AE%2525A4(%2525E6%2525B9%25259B%2525E6%2525B1%25259F)2024%2525E5%2525B9%2525B4%26rsv_pq%3Db38e1ab20008eea2%26rsv_t%3D617fpp7nuJraphKJuIX%252BKHGFtEtLuQBDFjWjunQU2PfjoQU%252Foi6udbFMKY0%26rqlang%3Dcn%26rsv_enter%3D1%26rsv_dl%3Dtb%26rsv_btype%3Dt%26inputT%3D7%26rsv_sug3%3D34%26rsv_sug4%3D7
163040,https://www.ncss.cn/student/jobs/0EEBD3DFB44B0016E0630A010015AC2E/detail.html,纤维成分检验人员,大加利（太仓）质量技术检测中心有限公司,https://www.zhipin.com/job_detail/e906396768e796181nF82t--FFpV.html
